product,category,date,mean,p10,p50,p90
box outlet flip top,Box Outlet,2025-05-01,8.079474264481798,6.799474264481797,8.079474264481798,9.359474264481797
box outlet flip top,Box Outlet,2025-06-01,8.053158493997525,6.773158493997525,8.053158493997525,9.333158493997527
box outlet flip top,Box Outlet,2025-07-01,8.154819338339058,6.874819338339058,8.154819338339058,9.434819338339057
box outlet flip top,Box Outlet,2025-08-01,8.395479037940182,7.115479037940182,8.395479037940182,9.675479037940182
box outlet flip top,Box Outlet,2025-09-01,8.336388491060118,7.056388491060118,8.336388491060118,9.616388491060118
box outlet flip top,Box Outlet,2025-10-01,8.280531933842253,7.000531933842253,8.280531933842253,9.560531933842253
box outlet flip top,Box Outlet,2025-11-01,8.528039780132978,7.248039780132978,8.528039780132978,9.80803978013298
box outlet flip top,Box Outlet,2025-12-01,8.63253206910376,7.35253206910376,8.63253206910376,9.912532069103762
box outlet flip top,Box Outlet,2026-01-01,8.519850411804448,7.239850411804448,8.519850411804448,9.79985041180445
box outlet flip top,Box Outlet,2026-02-01,8.586308499429716,7.306308499429716,8.586308499429716,9.866308499429717
box outlet flip top,Box Outlet,2026-03-01,8.477412128966595,7.197412128966595,8.477412128966595,9.757412128966596
box outlet flip top,Box Outlet,2026-04-01,8.374577861283523,7.094577861283523,8.374577861283523,9.654577861283524
box outlet flip top,Box Outlet,2026-05-01,8.396375605873802,7.1163756058738015,8.396375605873802,9.676375605873801
box outlet flip top,Box Outlet,2026-06-01,8.055264434111212,6.775264434111212,8.055264434111212,9.335264434111213
box outlet flip top,Box Outlet,2026-07-01,7.774607827045523,6.494607827045523,7.774607827045523,9.054607827045523
box outlet flip top,Box Outlet,2026-08-01,7.698446135175508,6.4184461351755075,7.698446135175508,8.978446135175508
box outlet flip top,Box Outlet,2026-09-01,7.557579311938252,6.2775793119382515,7.557579311938252,8.837579311938253
box outlet flip top,Box Outlet,2026-10-01,7.627199329134416,6.3471993291344155,7.627199329134416,8.907199329134416
box outlet flip top,Box Outlet,2026-11-01,7.507325750284629,6.227325750284629,7.507325750284629,8.78732575028463
box outlet flip top,Box Outlet,2026-12-01,7.3199069838852635,6.039906983885263,7.3199069838852635,8.599906983885264
box outlet flip top,Box Outlet,2027-01-01,7.5684798878820345,6.288479887882034,7.5684798878820345,8.848479887882036
box outlet flip top,Box Outlet,2027-02-01,7.5558802257000774,6.275880225700077,7.5558802257000774,8.835880225700077
box outlet flip top,Box Outlet,2027-03-01,7.588290914944643,6.308290914944643,7.588290914944643,8.868290914944644
box outlet flip top,Box Outlet,2027-04-01,7.392648294846862,6.112648294846862,7.392648294846862,8.672648294846862
credenza crd 01,Credenza Series,2025-05-01,1.0099342830602247,0.8499342830602247,1.0099342830602247,1.1699342830602246
credenza crd 01,Credenza Series,2025-06-01,1.0066448117496907,0.8466448117496906,1.0066448117496907,1.1666448117496908
credenza crd 01,Credenza Series,2025-07-01,1.0193524172923822,0.8593524172923822,1.0193524172923822,1.1793524172923822
credenza crd 01,Credenza Series,2025-08-01,1.0494348797425228,0.8894348797425228,1.0494348797425228,1.2094348797425227
credenza crd 01,Credenza Series,2025-09-01,1.0420485613825148,0.8820485613825148,1.0420485613825148,1.2020485613825147
credenza crd 01,Credenza Series,2025-10-01,1.0350664917302816,0.8750664917302816,1.0350664917302816,1.1950664917302816
credenza crd 01,Credenza Series,2025-11-01,1.0660049725166223,0.9060049725166223,1.0660049725166223,1.2260049725166224
credenza crd 01,Credenza Series,2025-12-01,1.07906650863797,0.91906650863797,1.07906650863797,1.2390665086379702
credenza crd 01,Credenza Series,2026-01-01,1.064981301475556,0.904981301475556,1.064981301475556,1.2249813014755562
credenza crd 01,Credenza Series,2026-02-01,1.0732885624287145,0.9132885624287145,1.0732885624287145,1.2332885624287147
credenza crd 01,Credenza Series,2026-03-01,1.0596765161208244,0.8996765161208243,1.0596765161208244,1.2196765161208245
credenza crd 01,Credenza Series,2026-04-01,1.0468222326604404,0.8868222326604404,1.0468222326604404,1.2068222326604405
credenza crd 01,Credenza Series,2026-05-01,1.0495469507342252,0.8895469507342252,1.0495469507342252,1.2095469507342251
credenza crd 01,Credenza Series,2026-06-01,1.0069080542639015,0.8469080542639015,1.0069080542639015,1.1669080542639017
credenza crd 01,Credenza Series,2026-07-01,0.9718259783806904,0.8118259783806904,0.9718259783806904,1.1318259783806903
credenza crd 01,Credenza Series,2026-08-01,0.9623057668969385,0.8023057668969384,0.9623057668969385,1.1223057668969385
credenza crd 01,Credenza Series,2026-09-01,0.9446974139922815,0.7846974139922814,0.9446974139922815,1.1046974139922816
credenza crd 01,Credenza Series,2026-10-01,0.953399916141802,0.7933999161418019,0.953399916141802,1.113399916141802
credenza crd 01,Credenza Series,2026-11-01,0.9384157187855786,0.7784157187855786,0.9384157187855786,1.0984157187855788
credenza crd 01,Credenza Series,2026-12-01,0.9149883729856579,0.7549883729856579,0.9149883729856579,1.074988372985658
credenza crd 01,Credenza Series,2027-01-01,0.9460599859852543,0.7860599859852543,0.9460599859852543,1.1060599859852545
credenza crd 01,Credenza Series,2027-02-01,0.9444850282125097,0.7844850282125096,0.9444850282125097,1.1044850282125096
credenza crd 01,Credenza Series,2027-03-01,0.9485363643680804,0.7885363643680804,0.9485363643680804,1.1085363643680806
credenza crd 01,Credenza Series,2027-04-01,0.9240810368558577,0.7640810368558577,0.9240810368558577,1.0840810368558578
credenza crd 01 1200,Credenza ,2025-05-01,2.0198685661204494,1.6998685661204493,2.0198685661204494,2.3398685661204492
credenza crd 01 1200,Credenza ,2025-06-01,2.0132896234993813,1.6932896234993813,2.0132896234993813,2.3332896234993816
credenza crd 01 1200,Credenza ,2025-07-01,2.0387048345847645,1.7187048345847644,2.0387048345847645,2.3587048345847643
credenza crd 01 1200,Credenza ,2025-08-01,2.0988697594850456,1.7788697594850456,2.0988697594850456,2.4188697594850455
credenza crd 01 1200,Credenza ,2025-09-01,2.0840971227650296,1.7640971227650295,2.0840971227650296,2.4040971227650294
credenza crd 01 1200,Credenza ,2025-10-01,2.0701329834605633,1.7501329834605632,2.0701329834605633,2.390132983460563
credenza crd 01 1200,Credenza ,2025-11-01,2.1320099450332446,1.8120099450332445,2.1320099450332446,2.452009945033245
credenza crd 01 1200,Credenza ,2025-12-01,2.15813301727594,1.83813301727594,2.15813301727594,2.4781330172759404
credenza crd 01 1200,Credenza ,2026-01-01,2.129962602951112,1.809962602951112,2.129962602951112,2.4499626029511123
credenza crd 01 1200,Credenza ,2026-02-01,2.146577124857429,1.826577124857429,2.146577124857429,2.4665771248574293
credenza crd 01 1200,Credenza ,2026-03-01,2.1193530322416487,1.7993530322416487,2.1193530322416487,2.439353032241649
credenza crd 01 1200,Credenza ,2026-04-01,2.0936444653208808,1.7736444653208807,2.0936444653208808,2.413644465320881
credenza crd 01 1200,Credenza ,2026-05-01,2.0990939014684504,1.7790939014684504,2.0990939014684504,2.4190939014684503
credenza crd 01 1200,Credenza ,2026-06-01,2.013816108527803,1.693816108527803,2.013816108527803,2.3338161085278033
credenza crd 01 1200,Credenza ,2026-07-01,1.9436519567613808,1.6236519567613807,1.9436519567613808,2.2636519567613806
credenza crd 01 1200,Credenza ,2026-08-01,1.924611533793877,1.6046115337938769,1.924611533793877,2.244611533793877
credenza crd 01 1200,Credenza ,2026-09-01,1.889394827984563,1.5693948279845629,1.889394827984563,2.209394827984563
credenza crd 01 1200,Credenza ,2026-10-01,1.906799832283604,1.5867998322836039,1.906799832283604,2.226799832283604
credenza crd 01 1200,Credenza ,2026-11-01,1.8768314375711572,1.5568314375711572,1.8768314375711572,2.1968314375711575
credenza crd 01 1200,Credenza ,2026-12-01,1.8299767459713159,1.5099767459713158,1.8299767459713159,2.149976745971316
credenza crd 01 1200,Credenza ,2027-01-01,1.8921199719705086,1.5721199719705086,1.8921199719705086,2.212119971970509
credenza crd 01 1200,Credenza ,2027-02-01,1.8889700564250194,1.5689700564250193,1.8889700564250194,2.208970056425019
credenza crd 01 1200,Credenza ,2027-03-01,1.8970727287361608,1.5770727287361608,1.8970727287361608,2.217072728736161
credenza crd 01 1200,Credenza ,2027-04-01,1.8481620737117155,1.5281620737117154,1.8481620737117155,2.1681620737117155
credenza crd 01 1500,Credenza ,2025-05-01,2.0198685661204494,1.6998685661204493,2.0198685661204494,2.3398685661204492
credenza crd 01 1500,Credenza ,2025-06-01,2.0132896234993813,1.6932896234993813,2.0132896234993813,2.3332896234993816
credenza crd 01 1500,Credenza ,2025-07-01,2.0387048345847645,1.7187048345847644,2.0387048345847645,2.3587048345847643
credenza crd 01 1500,Credenza ,2025-08-01,2.0988697594850456,1.7788697594850456,2.0988697594850456,2.4188697594850455
credenza crd 01 1500,Credenza ,2025-09-01,2.0840971227650296,1.7640971227650295,2.0840971227650296,2.4040971227650294
credenza crd 01 1500,Credenza ,2025-10-01,2.0701329834605633,1.7501329834605632,2.0701329834605633,2.390132983460563
credenza crd 01 1500,Credenza ,2025-11-01,2.1320099450332446,1.8120099450332445,2.1320099450332446,2.452009945033245
credenza crd 01 1500,Credenza ,2025-12-01,2.15813301727594,1.83813301727594,2.15813301727594,2.4781330172759404
credenza crd 01 1500,Credenza ,2026-01-01,2.129962602951112,1.809962602951112,2.129962602951112,2.4499626029511123
credenza crd 01 1500,Credenza ,2026-02-01,2.146577124857429,1.826577124857429,2.146577124857429,2.4665771248574293
credenza crd 01 1500,Credenza ,2026-03-01,2.1193530322416487,1.7993530322416487,2.1193530322416487,2.439353032241649
credenza crd 01 1500,Credenza ,2026-04-01,2.0936444653208808,1.7736444653208807,2.0936444653208808,2.413644465320881
credenza crd 01 1500,Credenza ,2026-05-01,2.0990939014684504,1.7790939014684504,2.0990939014684504,2.4190939014684503
credenza crd 01 1500,Credenza ,2026-06-01,2.013816108527803,1.693816108527803,2.013816108527803,2.3338161085278033
credenza crd 01 1500,Credenza ,2026-07-01,1.9436519567613808,1.6236519567613807,1.9436519567613808,2.2636519567613806
credenza crd 01 1500,Credenza ,2026-08-01,1.924611533793877,1.6046115337938769,1.924611533793877,2.244611533793877
credenza crd 01 1500,Credenza ,2026-09-01,1.889394827984563,1.5693948279845629,1.889394827984563,2.209394827984563
credenza crd 01 1500,Credenza ,2026-10-01,1.906799832283604,1.5867998322836039,1.906799832283604,2.226799832283604
credenza crd 01 1500,Credenza ,2026-11-01,1.8768314375711572,1.5568314375711572,1.8768314375711572,2.1968314375711575
credenza crd 01 1500,Credenza ,2026-12-01,1.8299767459713159,1.5099767459713158,1.8299767459713159,2.149976745971316
credenza crd 01 1500,Credenza ,2027-01-01,1.8921199719705086,1.5721199719705086,1.8921199719705086,2.212119971970509
credenza crd 01 1500,Credenza ,2027-02-01,1.8889700564250194,1.5689700564250193,1.8889700564250194,2.208970056425019
credenza crd 01 1500,Credenza ,2027-03-01,1.8970727287361608,1.5770727287361608,1.8970727287361608,2.217072728736161
credenza crd 01 1500,Credenza ,2027-04-01,1.8481620737117155,1.5281620737117154,1.8481620737117155,2.1681620737117155
credenza crd 06,Credenza Series,2025-05-01,5.049671415301123,4.2496714153011235,5.049671415301123,5.849671415301123
credenza crd 06,Credenza Series,2025-06-01,5.033224058748453,4.233224058748453,5.033224058748453,5.833224058748453
credenza crd 06,Credenza Series,2025-07-01,5.0967620864619105,4.296762086461911,5.0967620864619105,5.89676208646191
credenza crd 06,Credenza Series,2025-08-01,5.247174398712614,4.447174398712614,5.247174398712614,6.047174398712614
credenza crd 06,Credenza Series,2025-09-01,5.210242806912574,4.410242806912574,5.210242806912574,6.010242806912574
credenza crd 06,Credenza Series,2025-10-01,5.1753324586514085,4.375332458651409,5.1753324586514085,5.975332458651408
credenza crd 06,Credenza Series,2025-11-01,5.330024862583112,4.5300248625831125,5.330024862583112,6.130024862583112
credenza crd 06,Credenza Series,2025-12-01,5.395332543189851,4.595332543189851,5.395332543189851,6.195332543189851
credenza crd 06,Credenza Series,2026-01-01,5.32490650737778,4.52490650737778,5.32490650737778,6.12490650737778
credenza crd 06,Credenza Series,2026-02-01,5.366442812143573,4.566442812143573,5.366442812143573,6.166442812143573
credenza crd 06,Credenza Series,2026-03-01,5.298382580604122,4.498382580604122,5.298382580604122,6.098382580604122
credenza crd 06,Credenza Series,2026-04-01,5.234111163302202,4.434111163302203,5.234111163302202,6.034111163302202
credenza crd 06,Credenza Series,2026-05-01,5.247734753671128,4.447734753671128,5.247734753671128,6.0477347536711275
credenza crd 06,Credenza Series,2026-06-01,5.034540271319509,4.234540271319509,5.034540271319509,5.834540271319509
credenza crd 06,Credenza Series,2026-07-01,4.859129891903453,4.059129891903453,4.859129891903453,5.6591298919034525
credenza crd 06,Credenza Series,2026-08-01,4.811528834484694,4.011528834484694,4.811528834484694,5.611528834484694
credenza crd 06,Credenza Series,2026-09-01,4.723487069961409,3.923487069961409,4.723487069961409,5.5234870699614085
credenza crd 06,Credenza Series,2026-10-01,4.766999580709012,3.966999580709012,4.766999580709012,5.566999580709012
credenza crd 06,Credenza Series,2026-11-01,4.692078593927896,3.892078593927896,4.692078593927896,5.4920785939278955
credenza crd 06,Credenza Series,2026-12-01,4.5749418649282925,3.7749418649282926,4.5749418649282925,5.374941864928292
credenza crd 06,Credenza Series,2027-01-01,4.730299929926274,3.9302999299262744,4.730299929926274,5.530299929926274
credenza crd 06,Credenza Series,2027-02-01,4.722425141062551,3.9224251410625515,4.722425141062551,5.522425141062551
credenza crd 06,Credenza Series,2027-03-01,4.742681821840405,3.942681821840405,4.742681821840405,5.542681821840405
credenza crd 06,Credenza Series,2027-04-01,4.620405184279291,3.8204051842792914,4.620405184279291,5.420405184279291
credenza crd 07 1000,Credenza ,2025-05-01,2.3090301275195793,1.8090301275195793,1.8090301275195793,2.8090301275195793
credenza crd 07 1000,Credenza ,2025-06-01,2.213835088719406,1.713835088719406,1.713835088719406,2.713835088719406
credenza crd 07 1000,Credenza ,2025-07-01,2.281261917539827,1.781261917539827,2.781261917539827,2.781261917539827
credenza crd 07 1000,Credenza ,2025-08-01,2.3573976481558168,1.8573976481558168,2.3573976481558168,2.8573976481558168
credenza crd 07 1000,Credenza ,2025-09-01,2.1472559766102353,1.6472559766102353,2.6472559766102353,2.6472559766102353
credenza crd 07 1000,Credenza ,2025-10-01,2.1268817144971326,1.6268817144971326,2.1268817144971326,2.6268817144971326
credenza crd 07 1000,Credenza ,2025-11-01,2.303483590812143,1.8034835908121432,1.8034835908121432,2.803483590812143
credenza crd 07 1000,Credenza ,2025-12-01,2.202897639753875,1.7028976397538749,2.202897639753875,2.702897639753875
credenza crd 07 1000,Credenza ,2026-01-01,2.057647077412648,1.557647077412648,1.557647077412648,2.557647077412648
credenza crd 07 1000,Credenza ,2026-02-01,2.1507020024541794,1.6507020024541794,1.6507020024541794,2.6507020024541794
credenza crd 07 1000,Credenza ,2026-03-01,2.0360707434460235,1.5360707434460235,1.5360707434460235,2.5360707434460235
credenza crd 07 1000,Credenza ,2026-04-01,2.0255014934776265,1.5255014934776265,1.5255014934776265,2.5255014934776265
credenza crd 07 1000,Credenza ,2026-05-01,2.090790831423634,1.590790831423634,2.590790831423634,2.590790831423634
credenza crd 07 1000,Credenza ,2026-06-01,1.8631100695224951,1.5,2.363110069522495,2.363110069522495
credenza crd 07 1000,Credenza ,2026-07-01,1.8740559875271667,1.5,2.374055987527167,2.374055987527167
credenza crd 07 1000,Credenza ,2026-08-01,1.9889088211579387,1.5,2.4889088211579384,2.4889088211579384
credenza crd 07 1000,Credenza ,2026-09-01,1.9412844447703619,1.5,2.441284444770362,2.441284444770362
credenza crd 07 1000,Credenza ,2026-10-01,2.072981921070492,1.5729819210704918,1.5729819210704918,2.572981921070492
credenza crd 07 1000,Credenza ,2026-11-01,1.948592976990811,1.5,2.448592976990811,2.448592976990811
credenza crd 07 1000,Credenza ,2026-12-01,1.8931173990602912,1.5,1.8931173990602912,2.393117399060291
credenza crd 07 1000,Credenza ,2027-01-01,2.1830614956364474,1.6830614956364474,1.6830614956364474,2.6830614956364474
credenza crd 07 1000,Credenza ,2027-02-01,2.013380832454767,1.513380832454767,2.513380832454767,2.513380832454767
credenza crd 07 1000,Credenza ,2027-03-01,2.0373043776002198,1.5373043776002198,2.5373043776002198,2.5373043776002198
credenza crd 07 1000,Credenza ,2027-04-01,1.8876225117769354,1.5,1.5,2.3876225117769354
credenza crd 07 1600,Credenza ,2025-05-01,3.029802849180674,2.549802849180674,3.029802849180674,3.509802849180674
credenza crd 07 1600,Credenza ,2025-06-01,3.0199344352490716,2.5399344352490716,3.0199344352490716,3.4999344352490716
credenza crd 07 1600,Credenza ,2025-07-01,3.058057251877146,2.578057251877146,3.058057251877146,3.538057251877146
credenza crd 07 1600,Credenza ,2025-08-01,3.148304639227568,2.668304639227568,3.148304639227568,3.628304639227568
credenza crd 07 1600,Credenza ,2025-09-01,3.126145684147544,2.646145684147544,3.126145684147544,3.606145684147544
credenza crd 07 1600,Credenza ,2025-10-01,3.1051994751908443,2.6251994751908443,3.1051994751908443,3.5851994751908443
credenza crd 07 1600,Credenza ,2025-11-01,3.1980149175498664,2.7180149175498665,3.1980149175498664,3.6780149175498664
credenza crd 07 1600,Credenza ,2025-12-01,3.23719952591391,2.75719952591391,3.23719952591391,3.71719952591391
credenza crd 07 1600,Credenza ,2026-01-01,3.1949439044266676,2.7149439044266677,3.1949439044266676,3.6749439044266676
credenza crd 07 1600,Credenza ,2026-02-01,3.219865687286143,2.739865687286143,3.219865687286143,3.699865687286143
credenza crd 07 1600,Credenza ,2026-03-01,3.1790295483624726,2.6990295483624727,3.1790295483624726,3.6590295483624726
credenza crd 07 1600,Credenza ,2026-04-01,3.1404666979813207,2.6604666979813207,3.1404666979813207,3.6204666979813207
credenza crd 07 1600,Credenza ,2026-05-01,3.1486408522026754,2.6686408522026754,3.1486408522026754,3.6286408522026754
credenza crd 07 1600,Credenza ,2026-06-01,3.020724162791704,2.540724162791704,3.020724162791704,3.500724162791704
credenza crd 07 1600,Credenza ,2026-07-01,2.9154779351420705,2.4354779351420706,2.9154779351420705,3.3954779351420705
credenza crd 07 1600,Credenza ,2026-08-01,2.886917300690815,2.406917300690815,2.886917300690815,3.366917300690815
credenza crd 07 1600,Credenza ,2026-09-01,2.834092241976844,2.354092241976844,2.834092241976844,3.314092241976844
credenza crd 07 1600,Credenza ,2026-10-01,2.8601997484254054,2.3801997484254054,2.8601997484254054,3.3401997484254053
credenza crd 07 1600,Credenza ,2026-11-01,2.8152471563567354,2.3352471563567354,2.8152471563567354,3.2952471563567354
credenza crd 07 1600,Credenza ,2026-12-01,2.7449651189569733,2.2649651189569733,2.7449651189569733,3.2249651189569732
credenza crd 07 1600,Credenza ,2027-01-01,2.8381799579557625,2.3581799579557625,2.8381799579557625,3.3181799579557625
credenza crd 07 1600,Credenza ,2027-02-01,2.833455084637529,2.353455084637529,2.833455084637529,3.313455084637529
credenza crd 07 1600,Credenza ,2027-03-01,2.8456090931042413,2.3656090931042413,2.8456090931042413,3.3256090931042412
credenza crd 07 1600,Credenza ,2027-04-01,2.7722431105675733,2.2922431105675733,2.7722431105675733,3.2522431105675733
credenza crd 09 a,Credenza Series,2025-05-01,10.237801405000434,10.237801405000434,10.237801405000434,10.237801405000434
credenza crd 09 a,Credenza Series,2025-06-01,9.913135748683901,9.913135748683901,9.913135748683901,9.913135748683901
credenza crd 09 a,Credenza Series,2025-07-01,10.296225437500903,10.296225437500903,10.296225437500903,10.296225437500903
credenza crd 09 a,Credenza Series,2025-08-01,10.730094278533521,10.730094278533521,10.730094278533521,10.730094278533521
credenza crd 09 a,Credenza Series,2025-09-01,9.855062019070436,9.855062019070436,9.855062019070436,9.855062019070436
credenza crd 09 a,Credenza Series,2025-10-01,9.846489383933612,9.846489383933612,9.846489383933612,9.846489383933612
credenza crd 09 a,Credenza Series,2025-11-01,10.748119367393787,10.748119367393787,10.748119367393787,10.748119367393787
credenza crd 09 a,Credenza Series,2025-12-01,10.352228988087399,10.352228988087399,10.352228988087399,10.352228988087399
credenza crd 09 a,Credenza Series,2026-01-01,9.7322158656443,9.7322158656443,9.7322158656443,9.7322158656443
credenza crd 09 a,Credenza Series,2026-02-01,10.236840113158472,10.236840113158472,10.236840113158472,10.236840113158472
credenza crd 09 a,Credenza Series,2026-03-01,9.73884357668049,9.73884357668049,9.73884357668049,9.73884357668049
credenza crd 09 a,Credenza Series,2026-04-01,9.742048402886244,9.742048402886244,9.742048402886244,9.742048402886244
credenza crd 09 a,Credenza Series,2026-05-01,10.102791093974655,10.102791093974655,10.102791093974655,10.102791093974655
credenza crd 09 a,Credenza Series,2026-06-01,9.027648759875994,9.027648759875994,9.027648759875994,9.027648759875994
credenza crd 09 a,Credenza Series,2026-07-01,9.151020527869385,9.151020527869385,9.151020527869385,9.151020527869385
credenza crd 09 a,Credenza Series,2026-08-01,9.740355836003195,9.740355836003195,9.740355836003195,9.740355836003195
credenza crd 09 a,Credenza Series,2026-09-01,9.511163390644763,9.511163390644763,9.511163390644763,9.511163390644763
credenza crd 09 a,Credenza Series,2026-10-01,10.190799823433991,10.190799823433991,10.190799823433991,10.190799823433991
credenza crd 09 a,Credenza Series,2026-11-01,9.57146399993071,9.57146399993071,9.57146399993071,9.57146399993071
credenza crd 09 a,Credenza Series,2026-12-01,9.342829036546433,9.342829036546433,9.342829036546433,9.342829036546433
credenza crd 09 a,Credenza Series,2027-01-01,10.806411255862614,10.806411255862614,10.806411255862614,10.806411255862614
credenza crd 09 a,Credenza Series,2027-02-01,9.928447468767176,9.928447468767176,9.928447468767176,9.928447468767176
credenza crd 09 a,Credenza Series,2027-03-01,10.108289894579725,10.108289894579725,10.108289894579725,10.108289894579725
credenza crd 09 a,Credenza Series,2027-04-01,9.361521653197892,9.361521653197892,9.361521653197892,9.361521653197892
credenza crd 10,Credenza Series,2025-05-01,1.0099342830602247,0.8499342830602247,1.0099342830602247,1.1699342830602246
credenza crd 10,Credenza Series,2025-06-01,1.0066448117496907,0.8466448117496906,1.0066448117496907,1.1666448117496908
credenza crd 10,Credenza Series,2025-07-01,1.0193524172923822,0.8593524172923822,1.0193524172923822,1.1793524172923822
credenza crd 10,Credenza Series,2025-08-01,1.0494348797425228,0.8894348797425228,1.0494348797425228,1.2094348797425227
credenza crd 10,Credenza Series,2025-09-01,1.0420485613825148,0.8820485613825148,1.0420485613825148,1.2020485613825147
credenza crd 10,Credenza Series,2025-10-01,1.0350664917302816,0.8750664917302816,1.0350664917302816,1.1950664917302816
credenza crd 10,Credenza Series,2025-11-01,1.0660049725166223,0.9060049725166223,1.0660049725166223,1.2260049725166224
credenza crd 10,Credenza Series,2025-12-01,1.07906650863797,0.91906650863797,1.07906650863797,1.2390665086379702
credenza crd 10,Credenza Series,2026-01-01,1.064981301475556,0.904981301475556,1.064981301475556,1.2249813014755562
credenza crd 10,Credenza Series,2026-02-01,1.0732885624287145,0.9132885624287145,1.0732885624287145,1.2332885624287147
credenza crd 10,Credenza Series,2026-03-01,1.0596765161208244,0.8996765161208243,1.0596765161208244,1.2196765161208245
credenza crd 10,Credenza Series,2026-04-01,1.0468222326604404,0.8868222326604404,1.0468222326604404,1.2068222326604405
credenza crd 10,Credenza Series,2026-05-01,1.0495469507342252,0.8895469507342252,1.0495469507342252,1.2095469507342251
credenza crd 10,Credenza Series,2026-06-01,1.0069080542639015,0.8469080542639015,1.0069080542639015,1.1669080542639017
credenza crd 10,Credenza Series,2026-07-01,0.9718259783806904,0.8118259783806904,0.9718259783806904,1.1318259783806903
credenza crd 10,Credenza Series,2026-08-01,0.9623057668969385,0.8023057668969384,0.9623057668969385,1.1223057668969385
credenza crd 10,Credenza Series,2026-09-01,0.9446974139922815,0.7846974139922814,0.9446974139922815,1.1046974139922816
credenza crd 10,Credenza Series,2026-10-01,0.953399916141802,0.7933999161418019,0.953399916141802,1.113399916141802
credenza crd 10,Credenza Series,2026-11-01,0.9384157187855786,0.7784157187855786,0.9384157187855786,1.0984157187855788
credenza crd 10,Credenza Series,2026-12-01,0.9149883729856579,0.7549883729856579,0.9149883729856579,1.074988372985658
credenza crd 10,Credenza Series,2027-01-01,0.9460599859852543,0.7860599859852543,0.9460599859852543,1.1060599859852545
credenza crd 10,Credenza Series,2027-02-01,0.9444850282125097,0.7844850282125096,0.9444850282125097,1.1044850282125096
credenza crd 10,Credenza Series,2027-03-01,0.9485363643680804,0.7885363643680804,0.9485363643680804,1.1085363643680806
credenza crd 10,Credenza Series,2027-04-01,0.9240810368558577,0.7640810368558577,0.9240810368558577,1.0840810368558578
credenza crd 11,Credenza Series,2025-05-01,3.029802849180674,2.549802849180674,3.029802849180674,3.509802849180674
credenza crd 11,Credenza Series,2025-06-01,3.0199344352490716,2.5399344352490716,3.0199344352490716,3.4999344352490716
credenza crd 11,Credenza Series,2025-07-01,3.058057251877146,2.578057251877146,3.058057251877146,3.538057251877146
credenza crd 11,Credenza Series,2025-08-01,3.148304639227568,2.668304639227568,3.148304639227568,3.628304639227568
credenza crd 11,Credenza Series,2025-09-01,3.126145684147544,2.646145684147544,3.126145684147544,3.606145684147544
credenza crd 11,Credenza Series,2025-10-01,3.1051994751908443,2.6251994751908443,3.1051994751908443,3.5851994751908443
credenza crd 11,Credenza Series,2025-11-01,3.1980149175498664,2.7180149175498665,3.1980149175498664,3.6780149175498664
credenza crd 11,Credenza Series,2025-12-01,3.23719952591391,2.75719952591391,3.23719952591391,3.71719952591391
credenza crd 11,Credenza Series,2026-01-01,3.1949439044266676,2.7149439044266677,3.1949439044266676,3.6749439044266676
credenza crd 11,Credenza Series,2026-02-01,3.219865687286143,2.739865687286143,3.219865687286143,3.699865687286143
credenza crd 11,Credenza Series,2026-03-01,3.1790295483624726,2.6990295483624727,3.1790295483624726,3.6590295483624726
credenza crd 11,Credenza Series,2026-04-01,3.1404666979813207,2.6604666979813207,3.1404666979813207,3.6204666979813207
credenza crd 11,Credenza Series,2026-05-01,3.1486408522026754,2.6686408522026754,3.1486408522026754,3.6286408522026754
credenza crd 11,Credenza Series,2026-06-01,3.020724162791704,2.540724162791704,3.020724162791704,3.500724162791704
credenza crd 11,Credenza Series,2026-07-01,2.9154779351420705,2.4354779351420706,2.9154779351420705,3.3954779351420705
credenza crd 11,Credenza Series,2026-08-01,2.886917300690815,2.406917300690815,2.886917300690815,3.366917300690815
credenza crd 11,Credenza Series,2026-09-01,2.834092241976844,2.354092241976844,2.834092241976844,3.314092241976844
credenza crd 11,Credenza Series,2026-10-01,2.8601997484254054,2.3801997484254054,2.8601997484254054,3.3401997484254053
credenza crd 11,Credenza Series,2026-11-01,2.8152471563567354,2.3352471563567354,2.8152471563567354,3.2952471563567354
credenza crd 11,Credenza Series,2026-12-01,2.7449651189569733,2.2649651189569733,2.7449651189569733,3.2249651189569732
credenza crd 11,Credenza Series,2027-01-01,2.8381799579557625,2.3581799579557625,2.8381799579557625,3.3181799579557625
credenza crd 11,Credenza Series,2027-02-01,2.833455084637529,2.353455084637529,2.833455084637529,3.313455084637529
credenza crd 11,Credenza Series,2027-03-01,2.8456090931042413,2.3656090931042413,2.8456090931042413,3.3256090931042412
credenza crd 11,Credenza Series,2027-04-01,2.7722431105675733,2.2922431105675733,2.7722431105675733,3.2522431105675733
dry box kamera 01,Lemari Besi,2025-05-01,2.0198685661204494,1.6998685661204493,2.0198685661204494,2.3398685661204492
dry box kamera 01,Lemari Besi,2025-06-01,2.0132896234993813,1.6932896234993813,2.0132896234993813,2.3332896234993816
dry box kamera 01,Lemari Besi,2025-07-01,2.0387048345847645,1.7187048345847644,2.0387048345847645,2.3587048345847643
dry box kamera 01,Lemari Besi,2025-08-01,2.0988697594850456,1.7788697594850456,2.0988697594850456,2.4188697594850455
dry box kamera 01,Lemari Besi,2025-09-01,2.0840971227650296,1.7640971227650295,2.0840971227650296,2.4040971227650294
